TransactionID,TransactionDate,PayorName,PayorAccountNumber,PayorBank,PayorRoutingNumber,PayeeName,PayeeAccountNumber,PayeeBank,PayeeRoutingNumber,TransactionType,Amount,Currency,Status
TRN654EFB67EF,2025-07-01,Ford Motor Company,7141191899,BMO Harris Bank (US),071000288,Office Depot,7570674714,Bank of America,026009593,ACH Credit,227719.15,USD,Completed
TRN9BA4B6E7B1,2025-09-07,IBM,2318864670,BMO Harris Bank (US),071000288,UnitedHealth Group,2266812181,Bank of America,026009593,ACH Credit,12163.91,USD,Completed
TRN6D3293EBD6,2025-11-03,Costco Wholesale,9362350686,PNC Bank,043000096,Johnson & Johnson,6727656454,BMO Harris Bank (US),071000288,ACH Debit,85908.04,USD,Completed
TRN6B05B59566,2025-01-07,Alphabet Inc.,1031501668,PNC Bank,043000096,Johnson & Johnson,8204217634,BMO Harris Bank (US),071000288,Domestic Wire,928632.79,USD,Pending
TRNDD5ADB4C0C,2025-12-22,Alphabet Inc.,6445146476,BMO Harris Bank (US),071000288,Main Street Cafe Supplies,3056013789,"TD Bank, N.A. (US)",031101266,ACH Credit,64811.81,USD,Completed
TRN854B039163,2025-12-18,AmerisourceBergen,2696819903,"TD Bank, N.A. (US)",031101266,Verizon Communications,3543568674,BMO Harris Bank (US),071000288,Domestic Wire,309082.98,USD,Completed
TRN9AB064A824,2025-09-28,Office Depot,9551286319,BMO Harris Bank (US),071000288,PayDay Services Inc.,4911409013,PNC Bank,043000096,Domestic Wire,4140383.09,USD,Completed
TRNF4581E0D98,2025-11-21,AmerisourceBergen,6393981561,Bank of America,026009593,Innovative Tech Solutions,2145110371,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),3145.56,USD,Failed
TRND32604ED06,2025-09-20,Verizon Communications,7977904052,JPMorgan Chase,021000021,Exxon Mobil,9098485719,BMO Harris Bank (US),071000288,ACH Credit,9529.87,USD,Pending
TRN7A6D57F7B0,2025-12-12,Main Street Cafe Supplies,5662990409,Bank of America,026009593,The Home Depot,1427834568,BMO Harris Bank (US),071000288,ACH Debit,123436.94,USD,Completed
TRND6EDB16254,2025-12-15,Delta Air Lines,9526973350,PNC Bank,043000096,Starbucks Corp.,2776327070,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),2443.26,USD,Completed
TRN7C8071493F,2025-11-10,Precision Manufacturing Inc.,1569191691,U.S. Bank,091000022,American Tower Corp.,9034858992,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),14749.35,USD,Completed
TRN717156806F,2025-04-21,American Tower Corp.,7646061757,BMO Harris Bank (US),071000288,PayDay Services Inc.,4392361292,U.S. Bank,091000022,RTP (Real-Time Payment),13104.38,USD,Completed
TRN34CD6AAE1F,2025-04-28,Walgreens Boots Alliance,9413509229,BMO Harris Bank (US),071000288,CVS Health,7832451230,Bank of America,026009593,Domestic Wire,4966430.68,USD,Failed
TRNF732E9E5D4,2025-03-21,Walgreens Boots Alliance,4653646036,BMO Harris Bank (US),071000288,Cardinal Health,1613881748,Wells Fargo,121000248,ACH Credit,157980.64,USD,Failed
TRN0EC94D84F9,2025-10-07,Ford Motor Company,3133223720,Citibank,021000089,Precision Manufacturing Inc.,1259608478,BMO Harris Bank (US),071000288,ACH Credit,55561.78,USD,Completed
TRN4EE1A18576,2025-01-27,Costco Wholesale,8985139672,BMO Harris Bank (US),071000288,IBM,6730719484,Wells Fargo,121000248,ACH Debit,51996.14,USD,Completed
TRN7468F4922A,2025-06-04,Precision Manufacturing Inc.,5847862305,Citibank,021000089,United Parcel Service (UPS),8712168461,BMO Harris Bank (US),071000288,ACH Debit,3035.41,USD,Failed
TRN72D8898E5C,2025-11-08,Intel Corp.,5545844278,BMO Harris Bank (US),071000288,Walgreens Boots Alliance,9664165765,PNC Bank,043000096,ACH Credit,234657.33,USD,Completed
TRN41C96DADA7,2025-04-22,AT&T,1518253496,BMO Harris Bank (US),071000288,Ford Motor Company,8144845839,Bank of America,026009593,Domestic Wire,3526347.22,USD,Pending
TRN7E6CEDF447,2025-07-03,PepsiCo,4922652762,JPMorgan Chase,021000021,United Parcel Service (UPS),5903935261,BMO Harris Bank (US),071000288,Domestic Wire,1671914.09,USD,Completed
TRNAE74FCB56A,2025-12-28,McKesson,5275695580,Bank of America,026009593,Marathon Petroleum,6785866533,BMO Harris Bank (US),071000288,ACH Debit,231125.00,USD,Completed
TRNB6D771AB62,2025-09-15,Target Corp.,7165165574,BMO Harris Bank (US),071000288,Global Logistics Partners,5556918475,"TD Bank, N.A. (US)",031101266,RTP (Real-Time Payment),2239.06,USD,Completed
TRN4758C9EFA5,2025-04-16,Innovative Tech Solutions,1820064783,BMO Harris Bank (US),071000288,Starbucks Corp.,1541798521,Bank of America,026009593,RTP (Real-Time Payment),12237.29,USD,Completed
TRNEB63912283,2025-05-25,Innovative Tech Solutions,4695414195,Citibank,021000089,"Amazon.com, Inc.",7447916312,BMO Harris Bank (US),071000288,ACH Debit,196151.44,USD,Completed
TRN173920E2C4,2025-09-05,Kroger,9410876121,BMO Harris Bank (US),071000288,The Home Depot,7423837420,Citibank,021000089,Domestic Wire,1217037.69,USD,Completed
TRNBEB2C3B1AF,2025-03-11,Cisco Systems,6761658735,PNC Bank,043000096,PayDay Services Inc.,9513205531,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),8270.08,USD,Completed
TRN4D5453FACD,2025-12-19,Oracle Corp.,7057003560,BMO Harris Bank (US),071000288,Starbucks Corp.,6870437652,JPMorgan Chase,021000021,RTP (Real-Time Payment),5362.93,USD,Failed
TRN66ED171C2C,2025-01-31,Verizon Communications,5455499780,BMO Harris Bank (US),071000288,Procter & Gamble,5345798480,Bank of America,026009593,ACH Credit,175019.02,USD,Completed
TRNA004C75AB1,2025-12-13,Digital Realty Trust,9996645098,Citibank,021000089,United Parcel Service (UPS),4399071262,BMO Harris Bank (US),071000288,ACH Debit,242310.89,USD,Pending
TRN97F475331D,2025-06-10,Sysco Corporation,2683034816,Wells Fargo,121000248,AmerisourceBergen,9163330747,BMO Harris Bank (US),071000288,Domestic Wire,4334505.54,USD,Failed
TRN0F4DC57F93,2025-06-15,United Parcel Service (UPS),9441787888,Wells Fargo,121000248,Cardinal Health,2077306915,BMO Harris Bank (US),071000288,ACH Credit,99552.60,USD,Completed
TRN0A0C01C6F5,2025-11-07,Innovative Tech Solutions,5502415056,BMO Harris Bank (US),071000288,Marathon Petroleum,1269569658,"TD Bank, N.A. (US)",031101266,ACH Credit,141703.03,USD,Completed
TRN3165317A41,2025-06-09,Alphabet Inc.,4446817474,BMO Harris Bank (US),071000288,Sysco Corporation,1030611327,Bank of America,026009593,ACH Debit,197146.70,USD,Completed
TRN7040E237C0,2025-10-10,AT&T,1982592499,U.S. Bank,091000022,Oracle Corp.,1475719540,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),10660.85,USD,Failed
TRN5FD19209DA,2025-12-06,PayDay Services Inc.,9059536730,BMO Harris Bank (US),071000288,Chevron,1803683093,PNC Bank,043000096,ACH Credit,42897.30,USD,Completed
TRNCB7558716E,2025-08-04,Cardinal Health,2170115899,BMO Harris Bank (US),071000288,Apple Inc.,2290980853,Citibank,021000089,ACH Credit,143379.27,USD,Completed
TRNA2CBCEA769,2025-01-28,CVS Health,2544717144,BMO Harris Bank (US),071000288,Chevron,4656890308,U.S. Bank,091000022,RTP (Real-Time Payment),9931.52,USD,Completed
TRNA2DFB76A37,2025-09-19,Cardinal Health,1115955321,BMO Harris Bank (US),071000288,Sysco Corporation,6680976404,Bank of America,026009593,RTP (Real-Time Payment),2547.94,USD,Completed
TRN2D0A5B3950,2025-04-19,PayDay Services Inc.,3718753221,BMO Harris Bank (US),071000288,Apple Inc.,8755654792,"TD Bank, N.A. (US)",031101266,Domestic Wire,3617517.83,USD,Completed
TRNEE4C7CDDC0,2025-09-12,CVS Health,6015831741,Wells Fargo,121000248,Intel Corp.,7480729241,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),5127.87,USD,Failed
TRN8B2DE28ED4,2025-05-26,Exxon Mobil,5317808490,Citibank,021000089,Cardinal Health,6328452200,BMO Harris Bank (US),071000288,ACH Debit,230054.58,USD,Completed
TRNF1D8DB99B7,2025-09-07,American Tower Corp.,2374168215,BMO Harris Bank (US),071000288,Johnson & Johnson,7915712623,PNC Bank,043000096,ACH Credit,10851.96,USD,Completed
TRN559723703B,2025-06-30,Walgreens Boots Alliance,8440950641,BMO Harris Bank (US),071000288,Walmart Inc.,3005444973,JPMorgan Chase,021000021,ACH Credit,178654.95,USD,Completed
TRNB666ED5827,2025-04-25,Innovative Tech Solutions,7946155692,BMO Harris Bank (US),071000288,Apple Inc.,1385691561,U.S. Bank,091000022,Domestic Wire,957314.58,USD,Pending
TRN1064B8C5E0,2025-10-23,Exxon Mobil,7942052685,Bank of America,026009593,UnitedHealth Group,5048437695,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),9999.34,USD,Pending
TRN3BBD85D61A,2025-12-13,CVS Health,7834565023,Wells Fargo,121000248,Exxon Mobil,4262399964,BMO Harris Bank (US),071000288,ACH Credit,52464.92,USD,Pending
TRN1E22DF8B4C,2025-06-05,McKesson,9655791850,Citibank,021000089,AmerisourceBergen,6842487885,BMO Harris Bank (US),071000288,ACH Credit,70381.67,USD,Completed
TRNEDBB5CF478,2025-03-12,Global Logistics Partners,3060947625,Wells Fargo,121000248,AT&T,5122144759,BMO Harris Bank (US),071000288,ACH Debit,100579.48,USD,Completed
TRNDCFF8CB55F,2025-07-01,The Walt Disney Company,2191846506,U.S. Bank,091000022,Alphabet Inc.,3207523257,BMO Harris Bank (US),071000288,ACH Debit,15005.70,USD,Completed
TRNF430F1EF70,2025-08-02,Oracle Corp.,9146746214,BMO Harris Bank (US),071000288,Innovative Tech Solutions,3999446191,Citibank,021000089,ACH Debit,128363.92,USD,Completed
TRNBFE04C4217,2025-04-11,AmerisourceBergen,4569459119,BMO Harris Bank (US),071000288,Kroger,9013540308,Bank of America,026009593,Domestic Wire,4596965.64,USD,Completed
TRN9D89F46DE9,2025-05-19,Delta Air Lines,3317005740,U.S. Bank,091000022,Gordon Food Service,4568707112,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),795.04,USD,Failed
TRNDF1961C184,2025-12-12,United Parcel Service (UPS),2615901288,Wells Fargo,121000248,American Tower Corp.,9985635161,BMO Harris Bank (US),071000288,ACH Credit,240869.81,USD,Completed
TRNED440B2098,2025-04-01,Global Logistics Partners,5270382889,Citibank,021000089,Gordon Food Service,8593627439,BMO Harris Bank (US),071000288,ACH Debit,121564.55,USD,Completed
TRN8402B5210F,2025-01-01,United Parcel Service (UPS),3307629784,BMO Harris Bank (US),071000288,Marathon Petroleum,3161373831,JPMorgan Chase,021000021,RTP (Real-Time Payment),4896.38,USD,Failed
TRNB1A0FC9D2C,2025-01-30,Procter & Gamble,3875627450,Wells Fargo,121000248,Kroger,2333709903,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),14532.74,USD,Completed
TRN04EFAFEA38,2025-07-04,CVS Health,4855765696,PNC Bank,043000096,Verizon Communications,8909404617,BMO Harris Bank (US),071000288,ACH Debit,8781.09,USD,Failed
TRNE4BFFAC10E,2025-09-04,United Parcel Service (UPS),8126174605,BMO Harris Bank (US),071000288,Innovative Tech Solutions,8117606961,Bank of America,026009593,ACH Debit,88499.24,USD,Completed
TRN1CC8731D9C,2025-08-03,Costco Wholesale,5700521221,BMO Harris Bank (US),071000288,Intel Corp.,2278682492,U.S. Bank,091000022,ACH Debit,167959.76,USD,Completed
TRN16C2062D60,2025-12-26,Ford Motor Company,5357017790,BMO Harris Bank (US),071000288,UnitedHealth Group,9377178602,"TD Bank, N.A. (US)",031101266,ACH Credit,41428.92,USD,Completed
TRN98CD7FB546,2025-06-14,Microsoft Corp.,2283653774,Citibank,021000089,CVS Health,4579397222,BMO Harris Bank (US),071000288,ACH Debit,233908.47,USD,Completed
TRN874D747D0C,2025-04-29,Intel Corp.,7048032477,BMO Harris Bank (US),071000288,CVS Health,2534994495,PNC Bank,043000096,Domestic Wire,4528283.72,USD,Completed
TRNA9111CC778,2025-01-09,Intel Corp.,8074690128,Citibank,021000089,Microsoft Corp.,1678453559,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),9094.45,USD,Completed
TRNC4B8742CBA,2025-02-07,Oracle Corp.,2848929427,BMO Harris Bank (US),071000288,McKesson,4041122255,Bank of America,026009593,ACH Debit,173967.64,USD,Completed
TRNC5D5166827,2025-08-21,The Home Depot,6016692611,BMO Harris Bank (US),071000288,Microsoft Corp.,3476771335,U.S. Bank,091000022,RTP (Real-Time Payment),15381.98,USD,Completed
TRND8D99C82AC,2025-02-19,CVS Health,1122223760,BMO Harris Bank (US),071000288,Creative Marketing Group,3098163054,U.S. Bank,091000022,ACH Debit,161996.24,USD,Completed
TRNA873EE451C,2025-06-05,Sysco Corporation,1707298608,BMO Harris Bank (US),071000288,Walmart Inc.,7572876568,U.S. Bank,091000022,Domestic Wire,871932.78,USD,Pending
TRN1E31F1F0F4,2025-12-27,Boeing,5165400231,BMO Harris Bank (US),071000288,Procter & Gamble,8336868862,PNC Bank,043000096,ACH Debit,8379.16,USD,Completed
TRNDBE1607761,2025-06-20,Intel Corp.,5839875337,Bank of America,026009593,IBM,2275115857,BMO Harris Bank (US),071000288,Domestic Wire,2912846.98,USD,Completed
TRND4E96695D1,2025-02-18,AmerisourceBergen,7164007223,BMO Harris Bank (US),071000288,Kroger,6650445425,Bank of America,026009593,ACH Debit,224921.69,USD,Completed
TRN81553978AE,2025-08-11,Verizon Communications,6216707230,JPMorgan Chase,021000021,The Home Depot,7114097420,BMO Harris Bank (US),071000288,ACH Credit,88696.90,USD,Completed
TRNBF8A1F0A38,2025-09-26,Kroger,9549886510,"TD Bank, N.A. (US)",031101266,Intel Corp.,9403866241,BMO Harris Bank (US),071000288,ACH Credit,132133.25,USD,Completed
TRN14CF867134,2025-10-12,United Parcel Service (UPS),4329102538,BMO Harris Bank (US),071000288,Precision Manufacturing Inc.,6425615826,Citibank,021000089,ACH Credit,121226.43,USD,Completed
TRN91C2CB00B1,2025-06-28,United Parcel Service (UPS),8372695582,BMO Harris Bank (US),071000288,General Motors,3364921423,U.S. Bank,091000022,RTP (Real-Time Payment),22304.24,USD,Failed
TRNBFFAA3D234,2025-08-13,"Amazon.com, Inc.",8881677287,Wells Fargo,121000248,Costco Wholesale,2869973654,BMO Harris Bank (US),071000288,Domestic Wire,4488506.79,USD,Completed
TRNC8363D6FB5,2025-10-15,McKesson,3617462155,BMO Harris Bank (US),071000288,Precision Manufacturing Inc.,8877647922,Citibank,021000089,ACH Credit,142775.78,USD,Completed
TRN9EBECA6827,2025-11-30,Kroger,8217317163,JPMorgan Chase,021000021,American Tower Corp.,8885897885,BMO Harris Bank (US),071000288,ACH Debit,115367.79,USD,Completed
TRN9FA6D3C086,2025-02-28,Office Depot,3647153628,BMO Harris Bank (US),071000288,Cardinal Health,8674894610,Bank of America,026009593,ACH Credit,105087.67,USD,Completed
TRNC7820A36F1,2025-07-31,"Amazon.com, Inc.",5761172167,BMO Harris Bank (US),071000288,Target Corp.,3821275727,U.S. Bank,091000022,ACH Credit,94367.63,USD,Completed
TRN2FDF03FB67,2025-03-18,Walgreens Boots Alliance,9929664458,BMO Harris Bank (US),071000288,Main Street Cafe Supplies,1848739637,U.S. Bank,091000022,ACH Debit,208958.23,USD,Pending
TRNBF384542EE,2025-12-20,Walgreens Boots Alliance,9705211389,BMO Harris Bank (US),071000288,Microsoft Corp.,9539492859,U.S. Bank,091000022,ACH Debit,167750.05,USD,Completed
TRNC1C0261346,2025-06-30,Innovative Tech Solutions,4106452398,BMO Harris Bank (US),071000288,Creative Marketing Group,5632455728,Bank of America,026009593,RTP (Real-Time Payment),21808.87,USD,Completed
TRNE9F3FAA3BA,2025-08-21,Intel Corp.,5617025802,PNC Bank,043000096,CVS Health,8022815884,BMO Harris Bank (US),071000288,ACH Debit,180672.64,USD,Pending
TRN5867F9F017,2025-09-14,Procter & Gamble,3428782017,Wells Fargo,121000248,"Amazon.com, Inc.",6657642266,BMO Harris Bank (US),071000288,ACH Debit,83976.28,USD,Completed
TRN0C43B61EDF,2025-03-30,Global Logistics Partners,3721069023,JPMorgan Chase,021000021,Gordon Food Service,2435557359,BMO Harris Bank (US),071000288,ACH Debit,48250.92,USD,Completed
TRN1551AF6226,2025-01-05,Digital Realty Trust,1987569025,BMO Harris Bank (US),071000288,Main Street Cafe Supplies,6989298936,JPMorgan Chase,021000021,Domestic Wire,751999.99,USD,Failed
TRN72C6D338B9,2025-10-27,Delta Air Lines,3524473122,JPMorgan Chase,021000021,Kroger,5467056542,BMO Harris Bank (US),071000288,Domestic Wire,2487223.36,USD,Completed
TRN7F6C663E11,2025-12-28,Gordon Food Service,8221655546,BMO Harris Bank (US),071000288,Alphabet Inc.,3872555824,Wells Fargo,121000248,ACH Credit,198426.55,USD,Completed
TRNB6635F170B,2025-07-13,Cardinal Health,6181396705,JPMorgan Chase,021000021,Creative Marketing Group,9305630760,BMO Harris Bank (US),071000288,ACH Credit,235960.46,USD,Completed
TRNF7351E75D3,2025-11-27,Cisco Systems,6399208426,BMO Harris Bank (US),071000288,United Parcel Service (UPS),2547049932,Citibank,021000089,RTP (Real-Time Payment),6711.87,USD,Pending
TRN56E587B6D2,2025-05-25,Innovative Tech Solutions,3641209220,BMO Harris Bank (US),071000288,Costco Wholesale,7286872883,JPMorgan Chase,021000021,Domestic Wire,4634292.92,USD,Completed
TRNAA7F3F5A2F,2025-12-27,Cisco Systems,7310213080,BMO Harris Bank (US),071000288,Apple Inc.,9036510231,"TD Bank, N.A. (US)",031101266,Domestic Wire,3759471.90,USD,Completed
TRN51D23120F1,2025-08-03,Costco Wholesale,9779480009,BMO Harris Bank (US),071000288,Sysco Corporation,6337693572,U.S. Bank,091000022,RTP (Real-Time Payment),13585.99,USD,Completed
TRN7259F69978,2025-05-14,Walmart Inc.,3828876278,PNC Bank,043000096,AmerisourceBergen,4493093409,BMO Harris Bank (US),071000288,ACH Credit,141647.51,USD,Failed
TRN09239F17DB,2025-01-14,Starbucks Corp.,5053206374,BMO Harris Bank (US),071000288,PepsiCo,1073184265,Citibank,021000089,Domestic Wire,4322606.52,USD,Completed
TRN6F7B69CF79,2025-08-03,Boeing,8186083557,BMO Harris Bank (US),071000288,United Parcel Service (UPS),3015367583,JPMorgan Chase,021000021,Domestic Wire,1164597.80,USD,Completed
TRN1381F35B10,2025-08-29,AT&T,9110744306,BMO Harris Bank (US),071000288,Boeing,8782672501,U.S. Bank,091000022,ACH Debit,81805.05,USD,Failed
TRN58A9843B2F,2025-03-28,UnitedHealth Group,7951345534,Bank of America,026009593,IBM,6999994903,BMO Harris Bank (US),071000288,ACH Credit,127542.92,USD,Completed
TRN03DE842526,2025-11-08,Target Corp.,8140333909,BMO Harris Bank (US),071000288,Creative Marketing Group,3961907465,Citibank,021000089,ACH Credit,178460.09,USD,Completed
TRN0EA445EA22,2025-12-17,McKesson,2147523010,BMO Harris Bank (US),071000288,Alphabet Inc.,2371009401,U.S. Bank,091000022,Domestic Wire,3375897.19,USD,Completed
TRN1484835B88,2025-02-05,UnitedHealth Group,6664330915,Wells Fargo,121000248,AT&T,9586175747,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),22526.92,USD,Completed
TRN9A9796673C,2025-04-21,Alphabet Inc.,1792706742,BMO Harris Bank (US),071000288,Oracle Corp.,1103418659,Citibank,021000089,RTP (Real-Time Payment),9813.96,USD,Pending
TRN5A1612989F,2025-04-17,AmerisourceBergen,7466160589,Citibank,021000089,Walmart Inc.,5270183737,BMO Harris Bank (US),071000288,Domestic Wire,1737065.26,USD,Completed
TRNA7BB08FC82,2025-06-11,American Tower Corp.,8092884580,BMO Harris Bank (US),071000288,Digital Realty Trust,6363918278,PNC Bank,043000096,ACH Credit,83886.78,USD,Completed
TRN0D408EA8B3,2025-01-18,IBM,3571003025,BMO Harris Bank (US),071000288,American Tower Corp.,9239531421,Bank of America,026009593,Domestic Wire,2558927.52,USD,Completed
TRN94F10710D8,2025-06-08,Walmart Inc.,7494711754,BMO Harris Bank (US),071000288,IBM,9314016421,JPMorgan Chase,021000021,ACH Debit,196338.96,USD,Completed
TRND6A5106FB3,2025-08-31,PayDay Services Inc.,4238436360,PNC Bank,043000096,AmerisourceBergen,6275363437,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),1287.53,USD,Completed
TRN736975BF43,2025-12-22,Microsoft Corp.,2971708766,Citibank,021000089,Digital Realty Trust,5367849951,BMO Harris Bank (US),071000288,Domestic Wire,1299655.09,USD,Completed
TRNA56B3582CB,2025-02-18,General Motors,2906280629,BMO Harris Bank (US),071000288,Precision Manufacturing Inc.,2316628598,"TD Bank, N.A. (US)",031101266,ACH Debit,111529.90,USD,Failed
TRNFA673AA114,2025-10-13,Kroger,2389830846,JPMorgan Chase,021000021,The Home Depot,7192627397,BMO Harris Bank (US),071000288,ACH Credit,7766.38,USD,Completed
TRND3DFCA3E28,2025-07-31,Walmart Inc.,3610590096,Bank of America,026009593,The Walt Disney Company,8531049538,BMO Harris Bank (US),071000288,ACH Debit,44153.81,USD,Completed
TRN3F6AC15C0C,2025-10-01,Cardinal Health,3196990780,BMO Harris Bank (US),071000288,Global Logistics Partners,8108967551,U.S. Bank,091000022,Domestic Wire,784408.22,USD,Completed
TRN8380763F43,2025-04-28,Intel Corp.,6858967552,BMO Harris Bank (US),071000288,Apple Inc.,5263958749,JPMorgan Chase,021000021,RTP (Real-Time Payment),19512.46,USD,Completed
TRN5DE2D492B9,2025-01-06,Creative Marketing Group,8416028666,"TD Bank, N.A. (US)",031101266,Delta Air Lines,2714912304,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),20375.64,USD,Failed
TRN83FC9B8C35,2025-10-07,Microsoft Corp.,7711928255,Bank of America,026009593,McKesson,6227204693,BMO Harris Bank (US),071000288,Domestic Wire,2623508.41,USD,Completed
TRND88AA5D0CF,2025-02-01,Ford Motor Company,5913804625,"TD Bank, N.A. (US)",031101266,Exxon Mobil,8868701512,BMO Harris Bank (US),071000288,Domestic Wire,2930746.89,USD,Completed
TRN90794D7C61,2025-08-07,The Walt Disney Company,2731246669,BMO Harris Bank (US),071000288,Delta Air Lines,4561277018,"TD Bank, N.A. (US)",031101266,ACH Debit,100468.74,USD,Completed
TRN0C705B180B,2025-12-09,AmerisourceBergen,1699311778,Citibank,021000089,Marathon Petroleum,4010424243,BMO Harris Bank (US),071000288,ACH Debit,140777.86,USD,Completed
TRNAA8732374F,2025-03-02,AmerisourceBergen,8213326823,PNC Bank,043000096,General Motors,9236388833,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),22584.76,USD,Completed
TRNE5CFA77CF5,2025-05-29,PepsiCo,2793129785,Wells Fargo,121000248,Oracle Corp.,3466281615,BMO Harris Bank (US),071000288,ACH Debit,135048.00,USD,Completed
TRN01189C0952,2025-09-08,Costco Wholesale,9097801459,Wells Fargo,121000248,Verizon Communications,8152569122,BMO Harris Bank (US),071000288,ACH Credit,112174.51,USD,Completed
TRNA7BE2759C3,2025-08-26,Office Depot,7960567591,BMO Harris Bank (US),071000288,Innovative Tech Solutions,7737157328,JPMorgan Chase,021000021,Domestic Wire,91352.17,USD,Failed
TRN0C37102C2F,2025-01-03,Global Logistics Partners,5479586869,BMO Harris Bank (US),071000288,Verizon Communications,5907660928,Wells Fargo,121000248,RTP (Real-Time Payment),14302.23,USD,Completed
TRN3AAA5A4957,2025-11-28,United Parcel Service (UPS),9155598997,Citibank,021000089,Starbucks Corp.,6926209247,BMO Harris Bank (US),071000288,Domestic Wire,1282514.08,USD,Completed
TRNF9F78A3584,2025-04-21,Cisco Systems,6468086220,"TD Bank, N.A. (US)",031101266,Creative Marketing Group,3702583256,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),12720.60,USD,Completed
TRN0FA9C4C339,2025-11-21,Starbucks Corp.,5004166146,JPMorgan Chase,021000021,The Home Depot,3115192915,BMO Harris Bank (US),071000288,ACH Credit,72239.16,USD,Completed
TRN72C0365AFD,2025-12-14,Oracle Corp.,1899730338,BMO Harris Bank (US),071000288,McKesson,7794738620,U.S. Bank,091000022,ACH Credit,117356.54,USD,Completed
TRN856346E2A4,2025-02-27,Starbucks Corp.,8460740012,BMO Harris Bank (US),071000288,Precision Manufacturing Inc.,5531306267,PNC Bank,043000096,RTP (Real-Time Payment),9666.18,USD,Completed
TRN50F278C157,2025-04-20,PepsiCo,4156660558,PNC Bank,043000096,Main Street Cafe Supplies,6644418927,BMO Harris Bank (US),071000288,ACH Debit,2750.87,USD,Completed
TRN531065F18B,2025-07-19,Intel Corp.,2964294434,"TD Bank, N.A. (US)",031101266,Walmart Inc.,5970807412,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),152.67,USD,Completed
TRNA09EEC72BA,2025-07-10,Alphabet Inc.,6574663107,BMO Harris Bank (US),071000288,AmerisourceBergen,3476194484,JPMorgan Chase,021000021,ACH Debit,21944.25,USD,Pending
TRN8FBEA0F6C7,2025-07-19,AT&T,6419839264,BMO Harris Bank (US),071000288,Sysco Corporation,3174002387,"TD Bank, N.A. (US)",031101266,ACH Credit,77377.89,USD,Pending
TRN4D509A2962,2025-05-01,Cisco Systems,9927835062,BMO Harris Bank (US),071000288,McKesson,2172686234,U.S. Bank,091000022,ACH Debit,111752.07,USD,Completed
TRND5CB805483,2025-03-15,Cardinal Health,9894435793,U.S. Bank,091000022,Intel Corp.,3151841937,BMO Harris Bank (US),071000288,Domestic Wire,793341.44,USD,Failed
TRN02D477ACA3,2025-03-18,The Walt Disney Company,2986902219,U.S. Bank,091000022,Marathon Petroleum,5689905481,BMO Harris Bank (US),071000288,Domestic Wire,3974241.13,USD,Completed
TRNBC6CA6091B,2025-05-03,Global Logistics Partners,5212600386,Wells Fargo,121000248,Alphabet Inc.,6050438003,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),1758.04,USD,Completed
TRNF7FF9AAC5A,2025-03-08,Verizon Communications,2877917481,Citibank,021000089,Creative Marketing Group,5080893693,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),18772.20,USD,Completed
TRNB7900550A5,2025-04-28,Walgreens Boots Alliance,7976061462,BMO Harris Bank (US),071000288,Exxon Mobil,9812073520,"TD Bank, N.A. (US)",031101266,ACH Debit,50570.33,USD,Failed
TRN319CC9373A,2025-06-28,Main Street Cafe Supplies,4122909994,BMO Harris Bank (US),071000288,CVS Health,6271038441,Wells Fargo,121000248,Domestic Wire,954736.00,USD,Failed
TRNE10B1B1801,2025-11-14,PayDay Services Inc.,2905812691,BMO Harris Bank (US),071000288,Chevron,4294227119,Citibank,021000089,ACH Debit,3937.26,USD,Completed
TRN4CB2DEC2C9,2025-06-22,Johnson & Johnson,5783223594,BMO Harris Bank (US),071000288,Walmart Inc.,5441245123,Citibank,021000089,ACH Credit,68567.05,USD,Completed
TRN316A0C4EA0,2025-07-06,Procter & Gamble,5303873099,BMO Harris Bank (US),071000288,Kroger,6797803786,"TD Bank, N.A. (US)",031101266,ACH Credit,146258.32,USD,Completed
TRND88C4D885C,2025-10-31,American Tower Corp.,8574749696,BMO Harris Bank (US),071000288,Exxon Mobil,5249498035,JPMorgan Chase,021000021,RTP (Real-Time Payment),11512.46,USD,Completed
TRNF8803D2C82,2025-07-14,AmerisourceBergen,5321443103,BMO Harris Bank (US),071000288,Walmart Inc.,1119599463,JPMorgan Chase,021000021,ACH Debit,13207.43,USD,Failed
TRNDB27D30E47,2025-11-10,Costco Wholesale,2625599880,BMO Harris Bank (US),071000288,United Parcel Service (UPS),8534675964,Wells Fargo,121000248,RTP (Real-Time Payment),8436.24,USD,Completed
