PartyAccountKey,PartyName,AccountNumber,BankName,RoutingNumber,PartyID,BankID,AccountType,AccountStatus,CurrencyCode
247,United Parcel Service (UPS),4387047603,PNC Bank,43000096,PTY1197137317,BNK5511105923,Operating,Open,USD
248,Walmart Inc.,8872426912,Wells Fargo,121000248,PTY6646531938,BNK3042761640,Settlement,Open,USD
249,Oracle Corp.,4141643989,"TD Bank, N.A. (US)",31101266,PTY2635862597,BNK5167971386,Operating,Open,USD
250,Intel Corp.,4936922626,BMO Harris Bank (US),71000288,PTY1011683210,BNK8987547752,Savings,Open,USD
251,Cardinal Health,8383676959,Wells Fargo,121000248,PTY0732888932,BNK3042761640,DDA,Open,USD
252,Costco Wholesale,6943823580,Wells Fargo,121000248,PTY9054121056,BNK3042761640,Checking,Open,USD
253,Apple Inc.,5902710798,BMO Harris Bank (US),71000288,PTY8195116288,BNK8987547752,Operating,Open,USD
254,Verizon Communications,5256198249,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,Settlement,Open,USD
255,Main Street Cafe Supplies,9314691314,Wells Fargo,121000248,PTY4103622305,BNK3042761640,DDA,Open,USD
256,Ford Motor Company,1517270305,BMO Harris Bank (US),71000288,PTY7056058482,BNK8987547752,DDA,Open,USD
257,Precision Manufacturing Inc.,4364291055,JPMorgan Chase,21000021,PTY0015665627,BNK0502728543,Operating,Open,USD
258,Ford Motor Company,3758408401,BMO Harris Bank (US),71000288,PTY7056058482,BNK8987547752,Settlement,Restricted,USD
259,PayDay Services Inc.,9657056333,"TD Bank, N.A. (US)",31101266,PTY8831115208,BNK5167971386,Operating,Restricted,USD
260,IBM,8961798650,BMO Harris Bank (US),71000288,PTY9991254081,BNK8987547752,Settlement,Restricted,USD
261,Digital Realty Trust,3668079627,BMO Harris Bank (US),71000288,PTY9286704350,BNK8987547752,Operating,Restricted,USD
262,Cardinal Health,1115145849,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,Settlement,Open,USD
263,Microsoft Corp.,2475541739,PNC Bank,43000096,PTY3912292247,BNK5511105923,DDA,Open,USD
264,Gordon Food Service,6721075617,U.S. Bank,91000022,PTY6164974103,BNK1729803148,Savings,Open,USD
265,Alphabet Inc.,4120801202,BMO Harris Bank (US),71000288,PTY3800715745,BNK8987547752,Settlement,Open,USD
266,Walmart Inc.,9719353187,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,DDA,Restricted,USD
267,Intel Corp.,9961144110,PNC Bank,43000096,PTY1011683210,BNK5511105923,Settlement,Open,USD
268,Cardinal Health,9850027947,PNC Bank,43000096,PTY0732888932,BNK5511105923,Checking,Restricted,USD
269,Chevron,3224015910,Bank of America,26009593,PTY3748933244,BNK2654045252,DDA,Open,USD
270,"Amazon.com, Inc.",7409888650,"TD Bank, N.A. (US)",31101266,PTY2779315664,BNK5167971386,DDA,Open,USD
271,Apple Inc.,9107696537,Bank of America,26009593,PTY8195116288,BNK2654045252,Checking,Restricted,USD
272,AT&T,8616664982,BMO Harris Bank (US),71000288,PTY7409806428,BNK8987547752,Checking,Open,USD
273,"Amazon.com, Inc.",6049599329,JPMorgan Chase,21000021,PTY2779315664,BNK0502728543,Checking,Open,USD
274,Creative Marketing Group,9657241361,BMO Harris Bank (US),71000288,PTY0828869254,BNK8987547752,Savings,Open,USD
275,United Parcel Service (UPS),6473716502,BMO Harris Bank (US),71000288,PTY1197137317,BNK8987547752,Settlement,Restricted,USD
276,Oracle Corp.,2186885646,Wells Fargo,121000248,PTY2635862597,BNK3042761640,DDA,Open,USD
277,Chevron,3733156353,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Checking,Open,USD
278,Chevron,3441923960,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Savings,Restricted,USD
279,Gordon Food Service,5517746932,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Savings,Open,USD
280,Main Street Cafe Supplies,2055977837,U.S. Bank,91000022,PTY4103622305,BNK1729803148,Savings,Open,USD
281,McKesson,7552560744,Bank of America,26009593,PTY9015919892,BNK2654045252,Operating,Open,USD
282,Verizon Communications,4938506751,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,Settlement,Restricted,USD
283,Marathon Petroleum,8311169789,BMO Harris Bank (US),71000288,PTY1715304471,BNK8987547752,Checking,Restricted,USD
284,IBM,8881936133,BMO Harris Bank (US),71000288,PTY9991254081,BNK8987547752,Operating,Open,USD
285,Precision Manufacturing Inc.,3505869064,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Savings,Open,USD
286,Apple Inc.,8607410404,BMO Harris Bank (US),71000288,PTY8195116288,BNK8987547752,Checking,Open,USD
287,UnitedHealth Group,2964900236,BMO Harris Bank (US),71000288,PTY2077606336,BNK8987547752,Operating,Open,USD
288,PayDay Services Inc.,9322502434,PNC Bank,43000096,PTY8831115208,BNK5511105923,DDA,Restricted,USD
289,Main Street Cafe Supplies,4088401173,PNC Bank,43000096,PTY4103622305,BNK5511105923,Checking,Open,USD
290,Starbucks Corp.,6583895510,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Savings,Restricted,USD
291,Walmart Inc.,2501150448,PNC Bank,43000096,PTY6646531938,BNK5511105923,Operating,Restricted,USD
292,The Walt Disney Company,4370530209,BMO Harris Bank (US),71000288,PTY6809545140,BNK8987547752,Settlement,Open,USD
293,PayDay Services Inc.,9542152707,Wells Fargo,121000248,PTY8831115208,BNK3042761640,Operating,Open,USD
294,CVS Health,1921056076,BMO Harris Bank (US),71000288,PTY1282810700,BNK8987547752,DDA,Open,USD
295,Oracle Corp.,4464579612,BMO Harris Bank (US),71000288,PTY2635862597,BNK8987547752,Savings,Open,USD
296,Digital Realty Trust,7828725221,U.S. Bank,91000022,PTY9286704350,BNK1729803148,Settlement,Open,USD
297,AmerisourceBergen,3737968211,BMO Harris Bank (US),71000288,PTY6368312283,BNK8987547752,Checking,Restricted,USD
298,Global Logistics Partners,6804376403,Bank of America,26009593,PTY1309692604,BNK2654045252,Checking,Restricted,USD
299,Innovative Tech Solutions,7400889747,BMO Harris Bank (US),71000288,PTY8946337887,BNK8987547752,Savings,Open,USD
300,Costco Wholesale,9936877749,PNC Bank,43000096,PTY9054121056,BNK5511105923,Settlement,Open,USD
301,Oracle Corp.,5120763540,Wells Fargo,121000248,PTY2635862597,BNK3042761640,DDA,Open,USD
302,Ford Motor Company,7789081582,BMO Harris Bank (US),71000288,PTY7056058482,BNK8987547752,Savings,Open,USD
303,Walmart Inc.,1605594576,Bank of America,26009593,PTY6646531938,BNK2654045252,Checking,Open,USD
304,General Motors,4019956849,U.S. Bank,91000022,PTY8816866210,BNK1729803148,Savings,Open,USD
305,Microsoft Corp.,6550504645,Citibank,21000089,PTY3912292247,BNK7811237235,Settlement,Open,USD
306,"Amazon.com, Inc.",1859351209,Bank of America,26009593,PTY2779315664,BNK2654045252,DDA,Open,USD
307,Global Logistics Partners,6399195974,BMO Harris Bank (US),71000288,PTY1309692604,BNK8987547752,Settlement,Open,USD
308,Global Logistics Partners,5496789365,BMO Harris Bank (US),71000288,PTY1309692604,BNK8987547752,DDA,Open,USD
309,Ford Motor Company,5006720617,Citibank,21000089,PTY7056058482,BNK7811237235,Settlement,Open,USD
310,United Parcel Service (UPS),3295251396,BMO Harris Bank (US),71000288,PTY1197137317,BNK8987547752,Checking,Open,USD
311,Sysco Corporation,1083136680,BMO Harris Bank (US),71000288,PTY5683558312,BNK8987547752,DDA,Open,USD
312,Sysco Corporation,4973122354,Bank of America,26009593,PTY5683558312,BNK2654045252,Operating,Open,USD
313,Delta Air Lines,7058564946,BMO Harris Bank (US),71000288,PTY6986278352,BNK8987547752,Savings,Restricted,USD
314,Cardinal Health,7362533941,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,Savings,Open,USD
315,Gordon Food Service,1054763432,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Savings,Open,USD
316,IBM,7830237517,BMO Harris Bank (US),71000288,PTY9991254081,BNK8987547752,Checking,Open,USD
317,Gordon Food Service,3241650084,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Settlement,Open,USD
318,American Tower Corp.,8025014403,BMO Harris Bank (US),71000288,PTY7127548754,BNK8987547752,Operating,Open,USD
319,Target Corp.,8532566352,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,Checking,Open,USD
320,Main Street Cafe Supplies,2213571034,BMO Harris Bank (US),71000288,PTY4103622305,BNK8987547752,DDA,Open,USD
321,Chevron,7879886579,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Checking,Open,USD
322,American Tower Corp.,5779569005,BMO Harris Bank (US),71000288,PTY7127548754,BNK8987547752,DDA,Open,USD
323,Cardinal Health,6956935804,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,DDA,Open,USD
324,American Tower Corp.,7864387580,BMO Harris Bank (US),71000288,PTY7127548754,BNK8987547752,Savings,Restricted,USD
325,Microsoft Corp.,7126093786,BMO Harris Bank (US),71000288,PTY3912292247,BNK8987547752,Savings,Open,USD
326,Cardinal Health,5883896644,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,Savings,Open,USD
327,Main Street Cafe Supplies,5083478101,PNC Bank,43000096,PTY4103622305,BNK5511105923,DDA,Open,USD
328,Ford Motor Company,3547427356,U.S. Bank,91000022,PTY7056058482,BNK1729803148,Operating,Open,USD
329,Kroger,8157508407,Wells Fargo,121000248,PTY2816857400,BNK3042761640,Operating,Open,USD
330,Intel Corp.,5596228104,BMO Harris Bank (US),71000288,PTY1011683210,BNK8987547752,Settlement,Open,USD
331,Gordon Food Service,2843645136,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Savings,Open,USD
332,Apple Inc.,8618628202,PNC Bank,43000096,PTY8195116288,BNK5511105923,DDA,Open,USD
333,The Walt Disney Company,4814012037,"TD Bank, N.A. (US)",31101266,PTY6809545140,BNK5167971386,Checking,Restricted,USD
334,Boeing,9569786842,BMO Harris Bank (US),71000288,PTY4316007792,BNK8987547752,Checking,Open,USD
335,Precision Manufacturing Inc.,4173515623,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Checking,Open,USD
336,Alphabet Inc.,9078166250,Wells Fargo,121000248,PTY3800715745,BNK3042761640,DDA,Restricted,USD
337,United Parcel Service (UPS),2099930863,BMO Harris Bank (US),71000288,PTY1197137317,BNK8987547752,DDA,Restricted,USD
338,Delta Air Lines,4027439859,BMO Harris Bank (US),71000288,PTY6986278352,BNK8987547752,Operating,Open,USD
339,Innovative Tech Solutions,2837561983,BMO Harris Bank (US),71000288,PTY8946337887,BNK8987547752,Checking,Restricted,USD
340,Procter & Gamble,6481788305,BMO Harris Bank (US),71000288,PTY9114316110,BNK8987547752,Savings,Open,USD
341,Procter & Gamble,2912198436,BMO Harris Bank (US),71000288,PTY9114316110,BNK8987547752,DDA,Open,USD
342,Sysco Corporation,3542018990,BMO Harris Bank (US),71000288,PTY5683558312,BNK8987547752,Savings,Open,USD
343,Walgreens Boots Alliance,2947862308,U.S. Bank,91000022,PTY8610634653,BNK1729803148,Savings,Open,USD
344,United Parcel Service (UPS),7306718313,BMO Harris Bank (US),71000288,PTY1197137317,BNK8987547752,Checking,Open,USD
345,AmerisourceBergen,4844422072,BMO Harris Bank (US),71000288,PTY6368312283,BNK8987547752,Settlement,Restricted,USD
346,Chevron,7237841408,U.S. Bank,91000022,PTY3748933244,BNK1729803148,Settlement,Open,USD
347,Oracle Corp.,9575711267,Citibank,21000089,PTY2635862597,BNK7811237235,Settlement,Open,USD
348,Target Corp.,4052256040,Bank of America,26009593,PTY7876339522,BNK2654045252,DDA,Open,USD
349,Procter & Gamble,4157268381,"TD Bank, N.A. (US)",31101266,PTY9114316110,BNK5167971386,Savings,Open,USD
350,United Parcel Service (UPS),5591315389,Wells Fargo,121000248,PTY1197137317,BNK3042761640,DDA,Open,USD
351,Delta Air Lines,1571370172,BMO Harris Bank (US),71000288,PTY6986278352,BNK8987547752,DDA,Open,USD
352,Walgreens Boots Alliance,4934000161,BMO Harris Bank (US),71000288,PTY8610634653,BNK8987547752,Checking,Open,USD
353,CVS Health,2622249142,Wells Fargo,121000248,PTY1282810700,BNK3042761640,Savings,Open,USD
354,American Tower Corp.,1611570309,Bank of America,26009593,PTY7127548754,BNK2654045252,Settlement,Open,USD
355,Precision Manufacturing Inc.,7662054869,Wells Fargo,121000248,PTY0015665627,BNK3042761640,Checking,Open,USD
356,UnitedHealth Group,8297222462,BMO Harris Bank (US),71000288,PTY2077606336,BNK8987547752,Checking,Open,USD
357,The Walt Disney Company,3914893887,"TD Bank, N.A. (US)",31101266,PTY6809545140,BNK5167971386,DDA,Open,USD
358,Creative Marketing Group,7640970060,BMO Harris Bank (US),71000288,PTY0828869254,BNK8987547752,DDA,Restricted,USD
359,Target Corp.,7241404835,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,Checking,Open,USD
360,American Tower Corp.,5672123170,Citibank,21000089,PTY7127548754,BNK7811237235,Settlement,Restricted,USD
361,Costco Wholesale,6305614990,Citibank,21000089,PTY9054121056,BNK7811237235,Checking,Open,USD
362,McKesson,4958321224,Citibank,21000089,PTY9015919892,BNK7811237235,Operating,Open,USD
363,Apple Inc.,1762880084,JPMorgan Chase,21000021,PTY8195116288,BNK0502728543,Checking,Open,USD
364,Costco Wholesale,5442746805,BMO Harris Bank (US),71000288,PTY9054121056,BNK8987547752,Operating,Open,USD
365,Kroger,6754708855,"TD Bank, N.A. (US)",31101266,PTY2816857400,BNK5167971386,Savings,Restricted,USD
366,Gordon Food Service,7397356528,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,DDA,Open,USD
367,Intel Corp.,7318010595,BMO Harris Bank (US),71000288,PTY1011683210,BNK8987547752,Operating,Restricted,USD
368,PayDay Services Inc.,5516997829,BMO Harris Bank (US),71000288,PTY8831115208,BNK8987547752,Settlement,Open,USD
369,American Tower Corp.,1339651845,Bank of America,26009593,PTY7127548754,BNK2654045252,Savings,Open,USD
370,IBM,5559578154,BMO Harris Bank (US),71000288,PTY9991254081,BNK8987547752,DDA,Open,USD
371,Procter & Gamble,2299711528,BMO Harris Bank (US),71000288,PTY9114316110,BNK8987547752,Settlement,Open,USD
372,American Tower Corp.,1100898320,BMO Harris Bank (US),71000288,PTY7127548754,BNK8987547752,Checking,Open,USD
373,Office Depot,2492660794,BMO Harris Bank (US),71000288,PTY6420189976,BNK8987547752,Settlement,Open,USD
374,Starbucks Corp.,2074737907,U.S. Bank,91000022,PTY4366635798,BNK1729803148,Settlement,Open,USD
375,Target Corp.,3411339847,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,Settlement,Restricted,USD
376,CVS Health,4235172990,Wells Fargo,121000248,PTY1282810700,BNK3042761640,Savings,Restricted,USD
377,Innovative Tech Solutions,8594523747,Wells Fargo,121000248,PTY8946337887,BNK3042761640,Savings,Open,USD
378,"Amazon.com, Inc.",5973228615,"TD Bank, N.A. (US)",31101266,PTY2779315664,BNK5167971386,Operating,Open,USD
379,Precision Manufacturing Inc.,5152535463,Bank of America,26009593,PTY0015665627,BNK2654045252,DDA,Open,USD
380,Target Corp.,6109321090,Citibank,21000089,PTY7876339522,BNK7811237235,Settlement,Open,USD
381,Creative Marketing Group,5833681762,BMO Harris Bank (US),71000288,PTY0828869254,BNK8987547752,Operating,Open,USD
382,Chevron,9618225028,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Checking,Open,USD
383,"Amazon.com, Inc.",1020822386,Wells Fargo,121000248,PTY2779315664,BNK3042761640,Settlement,Open,USD
384,Chevron,7547421293,Citibank,21000089,PTY3748933244,BNK7811237235,DDA,Open,USD
385,American Tower Corp.,8209967547,BMO Harris Bank (US),71000288,PTY7127548754,BNK8987547752,Operating,Open,USD
386,PayDay Services Inc.,6348221547,Bank of America,26009593,PTY8831115208,BNK2654045252,Operating,Open,USD
387,Boeing,5183813276,PNC Bank,43000096,PTY4316007792,BNK5511105923,DDA,Open,USD
388,Exxon Mobil,3854223038,BMO Harris Bank (US),71000288,PTY4098054023,BNK8987547752,Savings,Open,USD
389,The Home Depot,5247181669,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,DDA,Open,USD
390,Oracle Corp.,8103500057,BMO Harris Bank (US),71000288,PTY2635862597,BNK8987547752,Operating,Open,USD
391,Oracle Corp.,3468764524,"TD Bank, N.A. (US)",31101266,PTY2635862597,BNK5167971386,DDA,Open,USD
392,CVS Health,4171235327,BMO Harris Bank (US),71000288,PTY1282810700,BNK8987547752,Checking,Open,USD
393,Intel Corp.,1153261817,PNC Bank,43000096,PTY1011683210,BNK5511105923,DDA,Open,USD
394,Office Depot,4836817303,BMO Harris Bank (US),71000288,PTY6420189976,BNK8987547752,Savings,Open,USD
395,Target Corp.,5973454013,U.S. Bank,91000022,PTY7876339522,BNK1729803148,DDA,Open,USD
396,Apple Inc.,2991031605,BMO Harris Bank (US),71000288,PTY8195116288,BNK8987547752,DDA,Restricted,USD
397,Costco Wholesale,2496010293,BMO Harris Bank (US),71000288,PTY9054121056,BNK8987547752,Settlement,Open,USD
398,AmerisourceBergen,9830254048,PNC Bank,43000096,PTY6368312283,BNK5511105923,DDA,Open,USD
399,Precision Manufacturing Inc.,9457424691,JPMorgan Chase,21000021,PTY0015665627,BNK0502728543,Checking,Open,USD
400,PayDay Services Inc.,5790739621,BMO Harris Bank (US),71000288,PTY8831115208,BNK8987547752,Settlement,Open,USD
401,PayDay Services Inc.,6979543936,BMO Harris Bank (US),71000288,PTY8831115208,BNK8987547752,Savings,Open,USD
402,Apple Inc.,2253786873,Wells Fargo,121000248,PTY8195116288,BNK3042761640,Savings,Open,USD
403,Cardinal Health,3179606432,"TD Bank, N.A. (US)",31101266,PTY0732888932,BNK5167971386,DDA,Open,USD
404,PepsiCo,6804450021,BMO Harris Bank (US),71000288,PTY9667484413,BNK8987547752,Settlement,Open,USD
405,CVS Health,9086701924,Wells Fargo,121000248,PTY1282810700,BNK3042761640,Savings,Restricted,USD
406,Innovative Tech Solutions,2409101605,U.S. Bank,91000022,PTY8946337887,BNK1729803148,DDA,Open,USD
407,Cardinal Health,7108772560,Wells Fargo,121000248,PTY0732888932,BNK3042761640,Operating,Open,USD
408,Delta Air Lines,3483824299,Citibank,21000089,PTY6986278352,BNK7811237235,Settlement,Open,USD
409,Creative Marketing Group,5744467003,Wells Fargo,121000248,PTY0828869254,BNK3042761640,Savings,Open,USD
410,Boeing,1682415963,BMO Harris Bank (US),71000288,PTY4316007792,BNK8987547752,DDA,Open,USD
411,Cisco Systems,7264152130,JPMorgan Chase,21000021,PTY7660810586,BNK0502728543,Settlement,Open,USD
412,AT&T,6028627912,JPMorgan Chase,21000021,PTY7409806428,BNK0502728543,Checking,Open,USD
413,Apple Inc.,5117768908,Bank of America,26009593,PTY8195116288,BNK2654045252,Operating,Open,USD
414,Creative Marketing Group,8484578721,Wells Fargo,121000248,PTY0828869254,BNK3042761640,Checking,Open,USD
415,Alphabet Inc.,6956770462,PNC Bank,43000096,PTY3800715745,BNK5511105923,Settlement,Open,USD
416,Johnson & Johnson,8074207708,Citibank,21000089,PTY0042961820,BNK7811237235,DDA,Open,USD
417,Verizon Communications,9648755886,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,DDA,Open,USD
418,Microsoft Corp.,7148239786,Wells Fargo,121000248,PTY3912292247,BNK3042761640,Checking,Open,USD
419,McKesson,6113174439,BMO Harris Bank (US),71000288,PTY9015919892,BNK8987547752,DDA,Open,USD
420,Creative Marketing Group,4742012816,Bank of America,26009593,PTY0828869254,BNK2654045252,Savings,Open,USD
421,AmerisourceBergen,6308802045,BMO Harris Bank (US),71000288,PTY6368312283,BNK8987547752,Checking,Open,USD
422,UnitedHealth Group,7252168439,BMO Harris Bank (US),71000288,PTY2077606336,BNK8987547752,Operating,Open,USD
423,"Amazon.com, Inc.",4562862007,BMO Harris Bank (US),71000288,PTY2779315664,BNK8987547752,Checking,Open,USD
424,Microsoft Corp.,5316502276,BMO Harris Bank (US),71000288,PTY3912292247,BNK8987547752,Settlement,Open,USD
425,Costco Wholesale,6869488770,Citibank,21000089,PTY9054121056,BNK7811237235,Savings,Restricted,USD
426,Marathon Petroleum,8775386836,BMO Harris Bank (US),71000288,PTY1715304471,BNK8987547752,Savings,Restricted,USD
427,Chevron,9770470926,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,DDA,Restricted,USD
428,Ford Motor Company,2132338785,JPMorgan Chase,21000021,PTY7056058482,BNK0502728543,Settlement,Open,USD
429,Precision Manufacturing Inc.,3974334415,Citibank,21000089,PTY0015665627,BNK7811237235,Operating,Open,USD
430,Target Corp.,5155402490,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,Operating,Open,USD
431,The Home Depot,9815446958,U.S. Bank,91000022,PTY6142414132,BNK1729803148,Operating,Open,USD
432,General Motors,9269673388,U.S. Bank,91000022,PTY8816866210,BNK1729803148,Operating,Restricted,USD
